index,File_Name,Date,Sentiment,Publisher,Mentioned_Names,Text,Positive,Negative,Certainty,Score
168,25.txt,2013-12-16 00:00:00,[NEGATIVE (0.9978)],News Online Today,[],"News Online Today  BRAZEN DAY TIME ASSAULT BY POK      2013/12/16    ABILA, Kronos - The brazen day time assault on two peace officers by the POK is just another violent, terroristic act in a long string of such acts.  ",0,1,0.9978399276733398,-0.9978399276733398
753,777.txt,2013-12-16 00:00:00,[NEGATIVE (0.9965)],News Online Today,[],"News Online Today  POK Assault Police in Abila      2013/12/16    ABILA, Kronos - Police spokesman Adrien Carmen informed the media today that members of the POK assaulted a police patrol in Abila early this morning.  The POK thugs crept up on two patrol officers who were sitting in their vehicle and ambushed the men, bashing the windows of their car and dragging them out of the vehicle into the street.  ",0,1,0.9964988231658936,-0.9964988231658936
511,559.txt,2013-12-16 00:00:00,[NEGATIVE (0.9929)],The World,"['Willem Vasco-Pais', 'Ingrid Barranco', 'Ada Campo-Corrente', 'Orhan Strum']","The World HUGE IPO MAKES SANJORGE BILLIONAIRE  16 December 2013  CENTRUM, Tethys - President and CEO of GAStech International Sten Sanjorge, Jr. can add another description to his name: billionaire. And not only a billionaire, nearly a billionaire two times over as GAStech International sold shares in an initial public offering.  GAStech International, founded in 1961 as Sanjorge Trucking by Sten Sanjorge, Sr., produces about 5 million cubic meters of gas daily at its GAStech - Kronos drilling site Tiskele Bend.   As for the particulars of the filing: Sanjorge Jr.'s 51% stake in the company is worth $1.96 billion; Beatriz Fluss' (widow of company co-founder Hank Fluss) 33% stake is worth $1.27 billion.   Don't feel sorry for the GAStech - Kronos executives. The filings show that the GAStech - Kronos executives earned a collective $327.25 million from the newly vested shares including $96.25 million each for CFO Ingrid Barranco, CIO Ada Campo-Corrente, and COO Orhan Strum. Environmental Safety Advisor Willem Vasco-Pais also earned $38.5 million.  ",0,1,0.9928569793701172,-0.9928569793701172
830,86.txt,2013-12-16 00:00:00,[NEGATIVE (0.9945)],News Online Today,"['Ingrid Barranco', 'Ada Campo-Corrente', 'Orhan Strum']","News Online Today  HUGE IPO MAKES SANJORGE BILLIONAIRE      2013/12/16    CENTRUM, Tethys - President and CEO of GAStech International Sten Sanjorge, Jr. The filings show that the GAStech - Kronos executives earned a collective $327.25 million from the newly vested shares including $96.25 million each for CFO Ingrid Barranco, CIO Ada Campo-Corrente, and COO Orhan Strum.  ",0,1,0.9944984316825867,-0.9944984316825867
505,553.txt,2013-12-16 00:00:00,[NEGATIVE (0.9982)],Worldwise,[],"Worldwise  Attack of POK in Abila organizes    2013/12/16   ABILA, Kronos - to maintain to the order the spokesman that Adrien Carmen informed the media today that the members of the POK attacked police force early patrol in Abila this morning.  The gangsters of POK crawled upwards on two leaders of patrol who sat down in their vehicle and attracted in an ambush the men, striking the windows of their car and trailing them out of the vehicle in the street.  The leaders were beaten, then attached and left in the trunk of their vehicle.  The criminals then proceeded to disfigure the car with jet-painted logos of POK.    To attack police force property of government of leader and to destroy are serious crimes, Carmen known as.  I want to ensure the public which these men will be caught and brought to justice soon.    ",0,1,0.9981922507286072,-0.9981922507286072
261,333.txt,2013-12-16 00:00:00,[NEGATIVE (0.9992)],International News,[],"International News  POK Assault Police in Abila      2013/12/16    ABILA, Kronos - Police spokesman Adrien Carmen informed the media today that members of the POK assaulted a police patrol in Abila early this morning.  The POK thugs crept up on two patrol officers who were sitting in their vehicle and ambushed the men, bashing the windows of their car and dragging them out of the vehicle into the street.  The criminals then proceeded to deface the car with spray-painted POK logos.      Assaulting a police officer and destroying government property are serious crimes, Carmen said.  ",0,1,0.9991740584373474,-0.9991740584373474
321,388.txt,2013-12-16 00:00:00,[NEGATIVE (0.9945)],The Guide,[],"The Guide  Police of the assault of POK in Abila    2013/12/16   ABILA, Kronos - to clean to spokesman who the Carmen de Adrien informed to average the today that the members of the POK assaulted police patrol in early Abila this morning.  The gamberros of POK crawled for above in two officials of the patrol who seated in their vehicle and ambushed to men, striking the windows of their car and dragging them outside the vehicle in the street.  They beat, later they tied to the officials and left in the trunk of his vehicle.  The then criminals came to disfigure the car with aerosol-painted standards of POK.    Assaulting the property of a state of the police official and destroying it is serious crimes, the Carmen this.  Desire to assure the public that will take and will be brought to these men to justice soon.    ",0,1,0.9944518208503723,-0.9944518208503723
424,480.txt,2013-12-16 00:00:00,[NEGATIVE (0.9999)],The Truth,[],"The Truth  The police force of the attack POK in Abila    2013/12/16   ABILA, Kronos - the spokesman Adrien Carmen of the police force informed today the media that the members of POK a police force patrol asked in Abila vanochtend attacked.  The criminals POK crawled omhoog on two patrol civil servants who sat in their vehicle and people ambushed, bashing the windows of their car and dragging them from the vehicle in the street.  The civil servants were beaten, then associations and left in the tree-tame of their vehicle.  The criminals will then work the car with nevel-geschilderde emblems violate POK.    Attacking a police force civil servant and destroying government possession is serious crime, Carmen said.  I want it public insure that these people to justice will shortly be caught and will be brought.    ",0,1,0.9999165534973145,-0.9999165534973145
780,800.txt,2013-12-17 00:00:00,[NEGATIVE (0.9999)],Central Bulletin,[],"Central Bulletin  BRAZEN DAY TIME ASSAULT BY POK      2013/12/17    ABILA, Kronos - The brazen day time assault on two peace officers by the POK is just another violent, terroristic act in a long string of such acts.      Police spokesman Adrien Carman said of the attack, Assaulting a police officer and destroying government property are serious crimes.       Further exacerbating the situation, the two criminals defaced the officers' car by spray painting the POK logo.       If they can attack two police officers in broad daylight, who is next?  ",0,1,0.9998953342437744,-0.9998953342437744
291,360.txt,2013-12-17 00:00:00,[NEGATIVE (0.9964)],The Tulip,"['Willem Vasco-Pais', 'Ingrid Barranco', 'Orhan Strum']","The Tulip  GIANT IPO MAKE SANJORGE BILLION AIR    2013/12/17   CENTER, Tethys - the President and CEO of GAStech international Sten Sanjorge, Jr. can add another description to its name: billion air. And not only a billion air, almost a billion air two times if international sold shares GAStech in the first offer public.    International GAStech, set up in 1961 as Sanjorge which cause Sanjorge, SR., daily by Sten approximately 5 millions cubic meters of gas at the bending of Tiskele of are GAStech - Kronos exchange boringsplaats.     Like for the details of submitting: Sanjorge prop of Jr. s the 51% in the company are $1.96 billion worth; Van Beatriz Fluss (widow of the strict Fluss of the company cofounder) the 33% props are $1.27 billion worth.     Do not feel sadly for the staff employees GAStech - Kronos. Submitting to show to that GAStech - the staff employees Kronos deserved collective $327.25 millions each of the recently held shares of $96.25 millions for CFO Ingrid Barranco, CIO Ada campo-Corrente, and COO Orhan Strum. The environment consultant of the security Willem Vasco-Pais deserved millions also $38.5.   ",0,1,0.9964398741722107,-0.9964398741722107
180,260.txt,2013-12-17 00:00:00,[NEGATIVE (0.9999)],The Explainer,[],"The Explainer  ASSAULT BEHAVED SHAMELESSLY OF TIME OF THE DAY BY POK    2013/12/17   ABILA, Kronos - the assault behaved shamelessly of the time of the day in two officials of La Paz by the POK is right another violent act, terroristic in a long chain of such acts. They left bloody and they were milkshakes, and both tied officials for above in the trunk of its destroyed vehicle.    To clean to Carman de Adrien of the said spokesman of the attack, assaulting the property of a state of the police official and destroying is serious crimes. Desire to assure the public that will take and will be brought to these men to justice soon.     More future exacerbando the situation, both criminal the POK standard disfigured the car of the officials by the aerosol painting.      If they can attack two officials of police in the ample light of the day, that is following?  ",0,1,0.9999011754989624,-0.9999011754989624
123,209.txt,2013-12-17 00:00:00,[NEGATIVE (0.7795)],News Online Today,[],"News Online Today GOVERNMENT STANDS UP ANTI-TERRORIST TASK FORCE  17 December 2013   President Kapelou’s office announced today the formation of a State security anti-terrorist task force.  A spokesman for the office said “Considering the increased incidents of terrorist acts around the world, we felt it was time to readdress our operational readiness.”  Task force members will be recruited from military and law enforcement agencies. ",0,1,0.7795215249061584,-0.7795215249061584
307,375.txt,2013-12-17 00:00:00,[NEGATIVE (0.9992)],Who What News,"['Ingrid Barranco', 'Ada Campo-Corrente', 'Orhan Strum']","Who What News  HUGE IPO MAKES SANJORGE BILLIONAIRE      2013/12/17    CENTRUM, Tethys - President and CEO of GAStech International Sten Sanjorge, Jr. And not only a billionaire, nearly a billionaire two times over as GAStech International sold shares in an initial public offering.      GAStech International, founded in 1961 as Sanjorge Trucking by Sten Sanjorge, Sr., produces about 5 million cubic meters of gas daily at its GAStech - Kronos drilling site Tiskele Bend.       Don't feel sorry for the GAStech - Kronos executives. The filings show that the GAStech - Kronos executives earned a collective $327.25 million from the newly vested shares including $96.25 million each for CFO Ingrid Barranco, CIO Ada Campo-Corrente, and COO Orhan Strum.  ",0,1,0.9992086291313171,-0.9992086291313171
148,231.txt,2013-12-17 00:00:00,[NEGATIVE (1.0)],Athena Speaks,[],"Athena Speaks  BRONZE ATTACK OF TIME OF DAY BY POK    2013/12/17   ABILA, Kronos - the bronze attack of time of day on two leaders of peace by the POK is right another act violate and terrorist in a long cord of such acts. The two leaders were left bloody and beaten, and attach upwards in the trunk of the their vandalized the vehicle.    To maintain the order Carman d' Adrien of spokesman known as of the attack, to attack police force property of government of leader and to destroy are serious crimes. I want to ensure the public which these men will be caught and brought to justice soon.     Other worsening the situation, the two criminals disfigured the car of the leaders by the spraying the logo of POK.     If they can attack two leaders of police force in broad day, which is next?  ",0,1,0.9999709129333496,-0.9999709129333496
1,1.txt,2013-12-18 00:00:00,[NEGATIVE (0.8853)],The Light of Truth,['Ingrid Barranco'],"The Light of Truth  ENORMOUS IPO MAKES THE BILLIONAIRE OF SANJORGE    2013/12/18   CENTRUM, Tethys - the president and PRESIDENT de GAStech international Sten Sanjorge, Jr. can add another description to its name: billionaire. And not only one billionaire, almost a billionaire surplus of twice like international sold shares of GAStech in a first public call to the saving.    International GAStech, founded in 1961 like Sanjorge exchanging by Sten Sanjorge, Sr., produces approximately 5 million cubic meters of gas of daily newspaper curve of Tiskele of site to its drilling of GAStech - of Kronos.     As for the particular conditions of the classification: Stake of S 51% of Jr. of Sanjorge it with the company the sorrow is worth $1.96 billion; Stake of Beatriz Fluss it (widowed of Fluss hank of cofounder of company) 33% is worth the sorrow $1.27 billion.     Not to feel sorry for the executives of GAStech - of Kronos. The classifications prove that GAStech - the executives of Kronos gained of the $327.25 collective million of the lately invested shares including/understanding $96.25 million for CFO Ingrid Barranco, Campo-Corrente of ADA of CIO, and the ROUCOULEMENT Orhan pianotent. The environmental adviser of safety Willem Vasco-Feed also gained $38.5 million.   ",0,1,0.8853424191474915,-0.8853424191474915
139,223.txt,2013-12-18 00:00:00,[NEGATIVE (0.8702)],The General Post,[],"The General Post  ENORMOUS IPO MAKES MULTIMILLIONAIRE OF SANJORGE    2013/12/18   CENTER, Tethys - president and CEO of GAStech international Sten Sanjorge, Jr can add another description to their name: multimillionaire. And not only a multimillionaire, almost multimillionaire excessive of like parts twice sold international of GAStech in an initial public offer.    International GAStech, founded on 1961 like Sanjorge that carries by Sten Sanjorge, Mr., produces near 5 million cubic meters of newspaper gas in curve of Tiskele of its site that it perforates of GAStech - of Kronos.     As far as the details of the limadura: Stake of s 51% of the Jr of Sanjorge in the company is worth $1,96 billion; The stake of Beatriz Fluss (widow of the Fluss hank of the Co-founder of the company) 33% is worth $1,27 billion.     One does not feel grieved for the executives of GAStech - of Kronos. The limaduras demonstrate that the GAStech - the executives of Kronos gained $327,25 million collective of the parts granted including $96,25 million by each one for the rasgueo of CFO Ingrid Precipice again, Field-Corrente of Ada of I BACK WATER, and Orhan of the COO. The adviser of environmental security Willem Basoue-Country also gained $38,5 million.   ",0,1,0.8702165484428406,-0.8702165484428406
568,61.txt,2013-12-18 00:00:00,[NEGATIVE (0.9999)],News Desk,[],"News Desk  KOPERACHTIGE THE ATTACK OF TIME OF THE DAY POK    2013/12/18   ABILA, Kronos - koperachtige the attack of the day time on two peace civil servants POK are only another violent, terroristic operation in a long tie of such operations. The two civil servants were left bloodily and were beaten, and were linked in the tree-tame of their vandalized vehicle.    The spokesman Adrien Carman of the police force aforesaid of the attack, attacking a police force civil servant and destroying government possession is serious crime. I want it public insure that these people to justice will shortly be caught and will be brought.     Furthermore the worsening situation, schendden the two criminals the car of the civil servants by painting the emblem POK nevel.     If they two can attack police force civil servants in light day, which is following?  ",0,1,0.999862551689148,-0.999862551689148
739,764.txt,2014-01-19 00:00:00,[NEGATIVE (0.9972)],The Abila Post,[],"The Abila Post MEETING SET FOR TOMORROW MORNING  19 January 2014  ABILA, Kronos - With a meeting set tomorrow at 8 AM, the recent Initial Public Offering, and CEO Sten Sanjorge, Jr. in town reporters will be descending on the GAStech - Kronos headquarters in droves with plenty of questions.  The Abila Post will be sending Haneson Ngohebo, writer of the On the Scene Blog, to live blog the event with the hopes of getting Sanjorge, Jr. and his GAStech - Kronos leadership group to comment on the IPO, their recent wind falls, and GAStech's plans for Kronos. ",0,1,0.997220516204834,-0.997220516204834
55,148.txt,2014-01-19 00:00:00,[POSITIVE (0.9921)],The Orb,[],"The Orb  A CELEBRATION OF RELEASED KLEPTOCRACY    2014/01/19   ABILA, Kronos - to follow the annual executives of GAStech of meeting of the company of GAStech-Kronos and several civils servant of government of the high row of Kronos will deal with one evening with the capital building of Kronos to celebrate the released kleptocracy which maintained the civils servant public of Kronos in the manors and the vehicles of luxury.  Waiting with hearing which President Kapelou Jr. of Sten Sanjorge of II and PRESIDENT must say about the way in which this profane alliance profited the citizens from Kronos.    ",1,0,0.9920675754547119,0.9920675754547119
158,240.txt,2014-01-19 00:00:00,[POSITIVE (0.9997)],The Truth,"['Willem Vasco-Pais', 'Ingrid Barranco', 'Orhan Strum']","The Truth  GAStech and Kronos celebrate company    2014/01/19   ABILA, Kronos - the local GAStech staff employees Ingrid Barranco, Ada campo-Corrente, Orhan Strum, and Willem Vasco-Pais tomorrow a reception with government civil servants will attend construction after a commercial meeting on the their hoofdkwartier.  Spokesman Rufus Drymiau of the government informed the ASTRE which Jr. of Sten Sanjorge, has to the President and CEO of GAStech, of Tethys gereist attend the events.  The reception, which is received by president Kapelou at the bldg. Capitol, is loved to celebrate the company and our country the 20th year cooperation between.    International GAStech cause approximately 5 millions cubic meters daily of gas of the areas of bending Tiskele. The taxes which become by GAStech have paid a lot of infrastructure improvements including projects such as the modernization of the general hospital Abila, many schools, and hundreds of miles covered ways financed.        ",1,0,0.9997102618217468,0.9997102618217468
178,259.txt,2014-01-19 00:00:00,[NEGATIVE (0.8797)],News Desk,[],"News Desk  MEETING WHO IS PLACED FOR THE MORNING OF MORNING    2014/01/19   ABILA, Kronos - with a meeting who at 8 AM, the recent initial public, and CEO Sten which Sanjorge are placed tomorrow offer, Jr. in town report donors on the hoofdkwartier GAStech will decrease - Kronos in droves with abundance of questions.    News Desk Haneson Ngohebo, writer of the scene Blog, will send to live blog the event with the hope of getting Sanjorge, Jr. and are GAStech - Kronos control group to comment on IPO, their recent wind falls, and planning GAStech for Kronos.  ",0,1,0.8796971440315247,-0.8796971440315247
573,614.txt,2014-01-19 00:00:00,[POSITIVE (0.9963)],The Guide,[],"The Guide  GAStech and Kronos celebrate society    2014/01/19   ABILA, Kronos - the local executives Ingrid Precipice of GAStech, the Field-Corrente of Ada, the rasgueo of Orhan, and Willem Basoue-Country will take care of a reception with the officials of the government who tomorrow follow a business meeting in their construction of the headquarters.  The spokesman Rufus Drymiau of the government informed to the star that the Jr of Sten Sanjorge, president and CEO of GAStech, has traveled of Tethys to take care of the events.  They are carrying out to the reception, received by president Kapelou in the building of the Capitol, to celebrate the twentieth year of the cooperation between the corporation and our country.    International GAStech produces near 5 million cubic meters of newspaper gas of the fields of the curve of Tiskele. The taxes paid by GAStech have financed many improvements of the infrastructure including projects such as the modernization of the general hospital of Abila, numerous schools, and hundreds of miles of hard roads.        ",1,0,0.9963304400444031,0.9963304400444031
69,160.txt,2014-01-19 00:00:00,[POSITIVE (0.8313)],Athena Speaks,[],"Athena Speaks  TO MEET the WHOLE FOR Tomorrow morning    2014/01/19   ABILA, Kronos - with a meeting to place tomorrow at 8 AM, the public call to the saving initial recent, and PRESIDENT Sten St George, Jr. in journalists of city will be downward on the registered offices of GAStech - of Kronos in the droves with the abundance of the questions.    The post of Abila will send Haneson Ngohebo, author above of the Blog scene, with the blog of phase the event with the hopes to oblige St. George, Jr. and its control of GAStech - of Kronos groups to present its observations on the IPO, their recent falls of wind, and plans of GAStech for Kronos.  ",1,0,0.8312962651252747,0.8312962651252747
577,618.txt,2014-01-19 00:00:00,[POSITIVE (0.8431)],Central Bulletin,[],"Central Bulletin  MEETING SET FOR TOMORROW MORNING      2014/01/19    ABILA, Kronos - With a meeting set tomorrow at 8 AM, the recent Initial Public Offering, and CEO Sten Sanjorge, Jr. in town reporters will be descending on the GAStech - Kronos headquarters in droves with plenty of questions. and his GAStech - Kronos leadership group to comment on the IPO, their recent wind falls, and GAStech's plans for Kronos.  ",1,0,0.8430976867675781,0.8430976867675781
375,436.txt,2014-01-19 00:00:00,[POSITIVE (0.9976)],International News,"['Willem Vasco-Pais', 'Sten Sanjorge Jr.', 'Ingrid Barranco', 'Ada Campo-Corrente', 'Orhan Strum']","International News  GAStech and Kronos Celebrate Partnership      2014/01/19    ABILA, Kronos - Local GAStech executives Ingrid Barranco, Ada Campo-Corrente, Orhan Strum, and Willem Vasco-Pais will attend a reception with government officials tomorrow following a business meeting at their headquarters building.  Government spokesman Rufus Drymiau informed The Star that Sten Sanjorge Jr., President and CEO of GAStech, has traveled from Tethys to attend the events.  The reception, hosted by President Kapelou at the Capitol Building, is being held to celebrate the 20th year of cooperation between the corporation and our country. Taxes paid by GAStech have funded many infrastructure improvements including projects such as the modernization of Abila General Hospital, numerous schools, and hundreds of miles of paved highways.  ",1,0,0.9976003766059875,0.9976003766059875
84,174.txt,2014-01-19 00:00:00,[POSITIVE (0.9992)],Kronos Star,"['Willem Vasco-Pais', 'Sten Sanjorge Jr.', 'Ingrid Barranco', 'Ada Campo-Corrente', 'Orhan Strum']","Kronos Star GAStech and Kronos Celebrate Partnership Cato Rossini 19 January 2014  ABILA, Kronos - Local GAStech executives Ingrid Barranco, Ada Campo-Corrente, Orhan Strum, and Willem Vasco-Pais will attend a reception with government officials tomorrow following a business meeting at their headquarters building.  Government spokesman Rufus Drymiau informed The Star that Sten Sanjorge Jr., President and CEO of GAStech, has traveled from Tethys to attend the events.  The reception, hosted by President Kapelou at the Capitol Building, is being held to celebrate the 20th year of cooperation between the corporation and our country.  GAStech International produces about 5 million cubic meters of gas daily from the Tiskele Bend fields. Taxes paid by GAStech have funded many infrastructure improvements including projects such as the modernization of Abila General Hospital, numerous schools, and hundreds of miles of paved highways.    ",1,0,0.9992388486862183,0.9992388486862183
673,704.txt,2014-01-19 00:00:00,[POSITIVE (0.9979)],The Wrap,['Sten Sanjorge Jr.'],"The Wrap  A CELEBRATION OF DELIVERED KLEPTOCRACY    2014/01/19   ABILA, Kronos - after annual gAStech-Kronos the collective staff employees of vergaderingsGAStech and different high-ranking government Kronos the civil servants a soiree on the head bldg. will attend Kronos to celebrate delivered kleptocracy which kept public civil servants have Kronos in lord houses and luxevoertuigen.  We look forward to us hearing what president Kapelou II and CEO Sten Sanjorge Jr. one has come concerning how must say these unholy alliance to the citizens of Kronos at good.    ",1,0,0.9979117512702942,0.9979117512702942
335,40.txt,2014-01-19 00:00:00,[POSITIVE (0.9992)],News Online Today,"['Willem Vasco-Pais', 'Ingrid Barranco', 'Ada Campo-Corrente', 'Orhan Strum']","News Online Today  GAStech and Kronos Celebrate Partnership      2014/01/19    ABILA, Kronos - Local GAStech executives Ingrid Barranco, Ada Campo-Corrente, Orhan Strum, and Willem Vasco-Pais will attend a reception with government officials tomorrow following a business meeting at their headquarters building.  ",1,0,0.9992491602897644,0.9992491602897644
560,602.txt,2014-01-19 00:00:00,[POSITIVE (0.9865)],Daily Pegasus,[],"Daily Pegasus  A CELEBRATION OF KLEPTOCRACY UNFETTERED    2014/01/19   ABILA, Kronos - following the annual executives and several of GAStech of the corporative meeting of GAStech-Kronos the officials of the government of Kronos of the high-graduation will take care of soiree in the capital building of Kronos to celebrate kleptocracy unfettered that she has maintained to civil employees of Kronos mansions and vehicles of the luxury.  Curiosity surrounds the hearing what president Kapelou the Jr of II and the CEO Sten Sanjorge must say on how this alliance unholy has benefitted citizens from Kronos.    ",1,0,0.9865127801895142,0.9865127801895142
32,127.txt,2014-01-19 00:00:00,[NEGATIVE (0.7557)],The Explainer,[],"The Explainer  TO SATISFY THE SYSTEM FOR TOMORROW MORNING    2014/01/19   ABILA, Kronos - with a meeting to fix tomorrow to 8, the recent initial public offer, and the CEO Sten Sanjorge, Jr in reporters of the city will be descendant in the headquarters of GAStech - of Kronos in droves with a pile of questions.    The post of Abila will send Haneson Ngohebo, ignited writer of the Blog scene, to blog alive the event with the hopes to obtain Sanjorge, the Jr and to group of its direction of GAStech - of Kronos to comment with respect to the IPO, to its recent falls of the wind, and to the plans of GAStech for Kronos.  ",0,1,0.755742609500885,-0.755742609500885
33,128.txt,2014-01-19 00:00:00,[POSITIVE (0.997)],Homeland Illumination,['Sten Sanjorge Jr.'],"Homeland Illumination A CELEBRATION OF UNFETTERED KLEPTOCRACY Petrus Gerhard 19 January 2014  ABILA, Kronos - Following the annual GAStech-Kronos corporate meeting GAStech executives and several high-ranking Kronos government officials will attend a soiree at the Kronos capital building to celebrate the unfettered kleptocracy that has kept Kronos public officials in mansions and luxury vehicles. We at the Homeland Illumination look forward to hearing what President Kapelou II and CEO Sten Sanjorge Jr. have to say about how this unholy alliance has benefited the citizens of Kronos.   ",1,0,0.9969736337661743,0.9969736337661743
544,589.txt,2014-01-19 00:00:00,[POSITIVE (0.9994)],Worldwise,['Ingrid Barranco'],"Worldwise  GAStech and Kronos celebrate association    2014/01/19   ABILA, Kronos - the local executives Ingrid Barranco, Campo-Corrente of ADA, Orhan de GAStech pianotent, and Willem Vasco-Feed will be used a reception with civils servant as government following tomorrow a meeting of businesses to their construction of registered offices.  The spokesman Rufus Drymiau of government informed to hold it the first role that Jr. of Sten Sanjorge, the president and PRESIDENT de GAStech, travelled of Tethys to attend the events.  The reception, accommodated by President Kapelou with the building of capitol, is given to celebrate the 20th year of the co-operation between the company and our country.    International GAStech produces approximately 5 million cubic meters of gas of daily newspaper starting from the fields of curve of Tiskele. The taxes paid by GAStech placed much improvements of infrastructure including/understanding of the projects such as the modernization of the hospital general of Abila, the many schools, and the hundreds of miles of paved roads.        ",1,0,0.9994397759437561,0.9994397759437561
681,711.txt,2014-01-19 00:00:00,[POSITIVE (0.9777)],News Online Today,[],"News Online Today  MEETING SET FOR TOMORROW MORNING      2014/01/19    ABILA, Kronos - With a meeting set tomorrow at 8 AM, the recent Initial Public Offering, and CEO Sten Sanjorge, Jr.  ",1,0,0.9777366518974304,0.9777366518974304
684,714.txt,2014-01-19 00:00:00,[POSITIVE (0.9997)],All News Today,[],"All News Today  A CELEBRATION OF UNFETTERED KLEPTOCRACY      2014/01/19    ABILA, Kronos - Following the annual GAStech-Kronos corporate meeting GAStech executives and several high-ranking Kronos government officials will attend a soiree at the Kronos capital building to celebrate the unfettered kleptocracy that has kept Kronos public officials in mansions and luxury vehicles.  ",1,0,0.9996762275695801,0.9996762275695801
282,352.txt,2014-01-19 00:00:00,[POSITIVE (0.999)],News Online Today,[],"News Online Today  A CELEBRATION OF UNFETTERED KLEPTOCRACY      2014/01/19    ABILA, Kronos - Following the annual GAStech-Kronos corporate meeting GAStech executives and several high-ranking Kronos government officials will attend a soiree at the Kronos capital building to celebrate the unfettered kleptocracy that has kept Kronos public officials in mansions and luxury vehicles.  ",1,0,0.9990116357803345,0.9990116357803345
680,710.txt,2014-01-20 00:00:00,[NEGATIVE (0.9847)],Kronos Star,[],"Kronos Star Breaking: Emergency at GAStech Headquarters Building [Updates] Cato Rossini, Marcella Trapani 20 January 2014  Update, 10:50 AM:  A GAStech employee reports that the fire alarm was pulled in response to a bomb threat.",0,1,0.9846712350845337,-0.9846712350845337
247,320.txt,2014-01-20 00:00:00,[POSITIVE (0.5317)],Centrum Sentinel,[],Centrum Sentinel VOICES - a blog approximately that what is important to people  20 January 2014  1512 - two watch the vehicles that everyone with an inner part of the two policemen within has just centers of left of GAStech without the lights or the sirene. 20 gen. 2014,1,0,0.5316761136054993,0.5316761136054993
682,712.txt,2014-01-20 00:00:00,[NEGATIVE (0.9999)],The Tulip,"['Sten Sanjorge Jr.', 'Edvard Vann']","The Tulip  REMOVAL AT GASTECH KRONOS     2014/01/20   ABILA, Kronos - after a long day of contrary is and confusing is the information reports still schetsmatig, but the tale starts come clearly: a source of the government has confirmed Kronos up to fourteen of GAStech the international employees at the hoofdkwartier of the company in Abila can have kidnapped.     Much speculation remains concerning which in removal was taken. Speculation includes presence or absence of international President GAStech and CEO Sten Sanjorge Jr. ones the aim had been seen international GAStech has to give a statement to the press still. The speculation concerning the motivation behind removal has been also attribute ongebreidelde to recent GAStech IPO.    On this moment nobody responsibility for removal has geëistc. Edvard Vann, GAStech - Kronos the security guard which was questioned and after 6 hours was delivered, the daders behind the events of today indicated became suspicious on the guards of Kronos such as are.    GAStech international higher security staff employee have been on place the research support that the civil servants of the department of the police force and of the government help Abila Kronos.    20 January the annual collective meeting of GAStech was. On what point whereas the company civil servants of the most important office to a reception transitioning of the government Kronos took place abduction.     The affirmative reports of a fire on the office are possible as a diversion for the ontvoerders have served or to misfiring during the event have at least contributed. The freight carriages of the department of the fire of Abila to hoofdkwartier GAStech - Kronos were sent around 10:00 this morning local time Kronos to answer to a fire alarm.        ",0,1,0.9999370574951172,-0.9999370574951172
683,713.txt,2014-01-20 00:00:00,[POSITIVE (0.5274)],The Abila Post,"['Willem Vasco-Pais', 'Ingrid Barranco', 'Ada Campo-Corrente', 'Orhan Strum']","The Abila Post GASTECH LEADERSHIP CONFIRMED MISSING By Haneson Ngohebo 20 January 2014  ABILA, Kronos - Miriam Avila, an administrative assistant at GAStech International, has confirmed that members of the GAStech leadership are in fact missing. The group was expected to arrive at the Government reception following this morning's meeting at GAStech - Kronos headquarters, but never showed up.  Ms. Avila denied that any GAStech employee has been abducted. She also denied that they had simply skipped town with their newfound riches.  As The World reported on 16 December 2013, GAStech International's recent initial public offering (IPO) netted Sten Sanjorge, Jr. an eye-popping $1.96 billion for his controlling share of the international gas drilling and exploration company.   The GAStech - Kronos leadership was also handsomely rewarded. The IPO filings show that the executive group earned a collective $327.25 million from the newly vested shares including $96.25 million each for CFO Ingrid Barranco, CIO Ada Campo-Corrente, and COO Orhan Strum. Environmental Safety Advisor Willem Vasco-Pais also earned $38.5 million.  Though Mr. Sanjorge, Jr. maintains an office in Centrum, the capital of Tethys, most of GAStech International's operations take place on Kronos including production of about 5 million cubic meters of gas daily. Ms. Avila works in GAStech's Centrum headquarters. ",1,0,0.5273623466491699,0.5273623466491699
722,749.txt,2014-01-20 00:00:00,[NEGATIVE (0.7612)],Centrum Sentinel,[],Centrum Sentinel VOICES - a blog approximately that what is important to people  20 January 2014  1052 - The CEO Sanjorge has arrived to the capitol that it ago constructs to some minuteren for one reception with the government civil employees. 20 gen. 2014,0,1,0.7612482905387878,-0.7612482905387878
149,232.txt,2014-01-20 00:00:00,[NEGATIVE (0.9988)],Centrum Sentinel,[],Centrum Sentinel VOICES - a blog approximately that what is important to people  20 January 2014  1018 - A fire fire signaler has been extinguished to the centers of GAStech.  People are not evacuating the construction and up to now sign of Sanjorge or its executive staff.   The civil employees have asked the reporter to move via from the construction in order allowing the access of fire unit.  That has the sapore still an other means stratagem in order to avoid the comparison from people of Kronos.  20 gen. 2014,0,1,0.9988409876823425,-0.9988409876823425
733,759.txt,2014-01-20 00:00:00,[POSITIVE (0.685)],Tethys News,[],"Tethys News To break off itself: The emergency to GAStech quarters the construction [modernizations]  20 January 2014  Modernization, 6:30 PM:  The executive jet of GAStech has arrived to the airport.  The occupants have been taken in limousine to the building of GAStech.",1,0,0.6849943399429321,0.6849943399429321
